codigo_produto;nome;codigo_de_barras;sigla_da_unidade_de_medida;marca_do_produto;categoria;subcategoria_nivel_1;subcategoria_nivel_2;preco_custo;preco_fornecedor;preco_minimo_de_venda;preco_venda;peso;estoque_minimo;origem_produto;receita_do_produto;referencia_interna;enviar_dados_balanca;informacao_adicional;cnpj_fornecedor;nome_do_fornecedor;multiplicador;sigla_pacote;grade_1;grade_2;opcao_de_grade_1;opcao_de_grade_2;NCM;cest;aliquota_cofins;aliquota_ipi;aliquota_pis;enquadramento_de_ipi;codigo_situacao_tributaria_ipi;codigo_situacao_tributaria_pis;codigo_situacao_tributaria_icms;aliquota_icms;mva;reducao_na_base_de_calculo;origem_icms;destino_icms;csosn;codigo_beneficio_fiscal_regra_icms;codigo_beneficio_fiscal_produto;valor_base_calculo_icms_st_retido_anteriormente;valor_icms_st_retido_anteriormente
2354;RASTEIRA DUDA LUREX CHAMPAGNE;;UN;;;;;1;;;107.000;;;;;16269914;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2355;SANDALIA NEIVA LUREX CHAMPAGNE;;UN;;;;;1;;;133.000;;;;;16362849;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2356;SANDALIA NEIVA LUREX CHAMPAGNE;;UN;;;;;1;;;155.000;;;;;16362883;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2357;SAPATILHA PRISCILA NAPA;;UN;;;;;1;;;85.000;;;;;16543822;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2358;TAMANCO MARIOTTA;;UN;;;;;1;;;109.000;;;;;16140;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2359;SANDALIA PRETA;;UN;;;;;1;;;90.000;;;;;16090;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2360;SANDALIA;;UN;;;;;1;;;127.000;;;;;16050;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2361;SCARPIN;;UN;;;;;1;;;90.000;;;;;16065;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2362;SANDALIA;;UN;;;;;1;;;99.000;;;;;1609043;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2363;SANDALIA FLAT;;UN;;;;;1;;;118.000;;;;;16170;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2364;CHINELO CARTAGO DEDO;;UN;;;;;1;;;69.900;;;;;10954;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2365;CHINELO CARTAGO;;UN;;;;;1;;;54.000;;;;;11109;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2366;CHINELO CARTAGO;;UN;;;;;1;;;45.000;;;;;11129;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2367;CHINELO CARTAGO;;UN;;;;;1;;;64.000;;;;;11136;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2368;CONJUNTO KIRASH;;UN;;;;;1;;;17.000;;;;;K266;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2369;CAMISA PITT;;UN;;;;;1;;;133.000;;;;;59010010;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2370;MEIA LUPO BM RECEM-NASC.;;UN;;;;;1;;;14.000;;;;;2011043;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2371;CALCA CAPRI FIT. PRO;;UN;;;;;1;;;92.000;;;;;71544001;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2372;CALCA LUPO AF CAPRI GOLD;;UN;;;;;1;;;110.000;;;;;71554001;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2373;BOLSA RAFITTHY TAN.MILK TAN HONEY;;UN;;;;;1;;;225.000;;;;;2271134;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2374;BOLSA RAFITTHY PRETO;;UN;;;;;1;;;259.000;;;;;2271143;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2375;BOLSA RAFITTHY MILK;;UN;;;;;1;;;245.000;;;;;2271164;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2376;BOLSA RAFITTHY PRETO;;UN;;;;;1;;;245.000;;;;;2271167;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2377;BOLSA RAFITTHY NATURAL;;UN;;;;;1;;;289.000;;;;;2271169;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2378;BOLSA RAFITTHY;;UN;;;;;1;;;275.000;;;;;2271170;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2379;BOLSA RAFITTHY;;UN;;;;;1;;;285.000;;;;;2271174;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2380;BOLSA RAFITTHY;;UN;;;;;1;;;289.000;;;;;2271177;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2381;BOLSA RAFITTHY;;UN;;;;;1;;;275.000;;;;;2271193;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2382;BOLSA RAFITTHY;;UN;;;;;1;;;289.000;;;;;2271194;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2383;BOLSAA RAFITTHY;;UN;;;;;1;;;265.000;;;;;2271195;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2384;MINI BOLSA RAFITTHY;;UN;;;;;1;;;175.000;;;;;2271314;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2385;MINI BOLSA RAFITTHY;;UN;;;;;1;;;175.000;;;;;2271322;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2386;MINI BOLSA  RAFITTHY PRETA;;UN;;;;;1;;;178.000;;;;;2271325;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2387;MINI BOLSA RAFITTHY PRETA;;UN;;;;;1;;;165.000;;;;;2271327;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2388;MINI BOLSA RAFITTHY;;UN;;;;;1;;;175.000;;;;;2271331;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2389;MINI BOLSA RAFITTHY NATURAL;;UN;;;;;1;;;179.000;;;;;2271336;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2390;MINI BOLSA RAFITTHY;;UN;;;;;1;;;195.000;;;;;2271341;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2391;MINI BOLSA RAFITTHY;;UN;;;;;1;;;175.000;;;;;2271343;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2392;CARTEIRA RAFITTHY;;UN;;;;;1;;;119.000;;;;;2271423;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2393;CARTEIRA  RAFITTHY;;UN;;;;;1;;;110.000;;;;;2271424;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2394;CARTEIRA RAFITTHY;;UN;;;;;1;;;119.000;;;;;2271427;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2395;SANDALIA FEM. MOSCOW PRETO;;UN;;;;;1;;;134.000;;;;;70112130;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2396;SANDALIA FEM. BARBADOS NEVE;;UN;;;;;1;;;135.000;;;;;72712284;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2397;SANDALIA FEM. VERNIZ PRETO;;UN;;;;;1;;;135.000;;;;;72712283;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2398;SANDALIA FEM. VERNIZ RED;;UN;;;;;1;;;125.000;;;;;72712281;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2399;CHINELO KLIN PLAY FIT;;UN;;;;;1;;;53.000;;;;;478027000;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2400;CHINELO KLIN PLAY FIT;;UN;;;;;1;;;55.000;;;;;478028000;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2401;SAPATO FLYER;;UN;;;;;1;;;115.000;;;;;469094000;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2402;SAPATO FLYER;;UN;;;;;1;;;115.000;;;;;469095000;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2403;TRISSE TR NATURAL SANDALIA FEM;;UN;;;;;1;;;185.000;;;;;147101;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2404;VEGETAL WHISKY SANDALIA FEM;;UN;;;;;1;;;185.000;;;;;147103;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2405;CONJ POLO MALHA FIO TINTO;;UN;;;;;1;;;88.000;;;;;32255044;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2406;VESTIDO M.MALHA;;UN;;;;;1;;;38.000;;;;;32503009;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2407;MACAQUINHO M.M;;UN;;;;;1;;;43.000;;;;;32512004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2408;VESTIDO COTTON;;UN;;;;;1;;;52.000;;;;;32517004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2409;MACAQUINHO M.MALHA;;UN;;;;;1;;;62.000;;;;;32531044;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2410;VESTIDO COTTON;;UN;;;;;1;;;57.000;;;;;3253005;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2411;VESTIDO COTTON;;UN;;;;;1;;;57.000;;;;;32533044;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2412;VESTIDO COTTON;;UN;;;;;1;;;62.000;;;;;32536044;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2413;CONJ BLUSA .MALHASHORT SARJA;;UN;;;;;1;;;88.000;;;;;32543044;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2414;CONJ BLUSA COTTON.SAIA SHORT;;UN;;;;;1;;;58.000;;;;;32547044;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2415;CONJ CAMSETA M.MALHA BERMUDA TELA;;UN;;;;;1;;;49.000;;;;;32572004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2416;VESTIDO M.MALHA;;UN;;;;;1;;;39.000;;;;;32640009;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2417;VESTIDO M.MALHA;;UN;;;;;1;;;45.000;;;;;32647004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2418;CONJ BLUSA COTTON SAIA SHORT;;UN;;;;;1;;;58.000;;;;;32651004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2419;VESTIDO M.MALHA;;UN;;;;;1;;;58.000;;;;;32673004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2420;CROPPED M.MALHA MESCLA COLOR;;UN;;;;;1;;;47.000;;;;;32751059;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2421;BLUSA MALHA FIO TINTO;;UN;;;;;1;;;42.000;;;;;32760059;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2422;CAMISETA ESP. F. COTT. MINI EST;;UN;;;;;1;;;66.000;;;;;5182;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2423;POLO ESP PIQUET ELAST;;UN;;;;;1;;;117.000;;;;;5101;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2424;POLO ESP MALHA ESTAMP;;UN;;;;;1;;;97.000;;;;;5102;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2425;POLO ESP M. MALHA MINI ESTAMP;;UN;;;;;1;;;92.000;;;;;5103;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2426;POLO PIQUET SOLF TERMOC;;UN;;;;;1;;;99.000;;;;;5115;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2427;POLO ESP RAPP. COTTON BORDADO;;UN;;;;;1;;;123.000;;;;;5116;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2428;POLO ESP COTTON GOLA E PUNHO;;UN;;;;;1;;;99.000;;;;;5117;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2429;POLO ESP MALHAO GOLA E PUNHO;;UN;;;;;1;;;99.000;;;;;5137;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2430;CAMISETA ESP RAPP. COTT SILK;;UN;;;;;1;;;100.000;;;;;5143;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2431;CAMISA ESP FLAME SUBLIMADA;;UN;;;;;1;;;99.000;;;;;5150;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2432;CAMISETA ESP RAPP.CONF.LIST;;UN;;;;;1;;;103.000;;;;;5152;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2433;POLO ESP INF. MALHAO.GOLA;;UN;;;;;1;;;72.000;;;;;5186;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2434;POLO ESP INF. MINI ESTAMP;;UN;;;;;1;;;73.000;;;;;5187;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2435;CALCINHA LOBINHA KF BASICA KIT2;;UN;;;;;1;;;18.000;;;;;208088;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2436;CUECA LUPO AM BOXER MICROF.;;UN;;;;;1;;;29.000;;;;;671002;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2437;CUECA LUPO AM BOXER MICROF.;;UN;;;;;1;;;29.000;;;;;737004;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2438;SUTIA LUPO AF BASICO 7 EM 1;;UN;;;;;1;;;95.000;;;;;40155001;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2439;BUSTIEER LOBA AF ALCA REMOV.;;UN;;;;;1;;;95.000;;;;;40286001;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2440;CALCINHA LOBA AF BASICA;;UN;;;;;1;;;41.000;;;;;40300001;;;;;;;;;;;61082200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2441;CALCINHA LOBA AF BOXER;;UN;;;;;1;;;37.000;;;;;41800001;;;;;;;;;;;61082200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2442;SHORT LOBA AF BASICO;7,90939E+12;UN;;;;;1;;;45.000;;;;;41805001;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2443;SUTIA LOBA AF CONTROL SLIM;;UN;;;;;1;;;113.000;;;;;47160001;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2444;VESTIDO FEMININO;;UN;;;;;1;;;245.000;;;;;10774;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2445;VESTIDO FEMININO;;UN;;;;;1;;;239.000;;;;;10775;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2446;VESTIDO FEMININO;;UN;;;;;1;;;273.000;;;;;10788;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2447;VESTIDO FEMININO;;UN;;;;;1;;;262.000;;;;;10789;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2448;CAMISA MASCULINO;;UN;;;;;1;;;140.000;;;;;100463;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2449;CAMISA CBERMUDA MASCULINO;;UN;;;;;1;;;265.000;;;;;100466;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2450;BLUSA C.SAIA;;UN;;;;;1;;;282.000;;;;;121528;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2451;BLUSA COM SAIA;;UN;;;;;1;;;275.000;;;;;121262;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2452;BLUSA C.SAIA;;UN;;;;;1;;;260.000;;;;;121265;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2453;BLUSA C.SAIA;;UN;;;;;1;;;290.000;;;;;121269;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2454;BLUSA C.SHORT SAIA;;UN;;;;;1;;;335.000;;;;;121280;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2455;BLUSA C.SHORT;;UN;;;;;1;;;299.000;;;;;121285;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2456;CAMISETA MASCULINO;;UN;;;;;1;;;135.000;;;;;130538;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2457;SAPATO OUTDOR;;UN;;;;;1;;;94.000;;;;;161066000;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2458;SAPATO OUTDOOR;;UN;;;;;1;;;85.000;;;;;161067000;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2459;SANDALIA FEMININA VERNIZ NUDE;;UN;;;;;1;;;140.000;;;;;30103583;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2460;SANDALIA FEMININA CROMO DOURADO;;UN;;;;;1;;;145.000;;;;;30103584;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2461;SANDALIA FEEMININA VERNIZ QUARTZO;;UN;;;;;1;;;115.000;;;;;30603619;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2462;SANDALIA FEMININA VERNIZ NUDE;;UN;;;;;1;;;103.000;;;;;30603611;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2463;SANDALIA FEMININA VERNIZ NUDE;;UN;;;;;1;;;129.000;;;;;31503697;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2464;SANDALIA VEGETAL WHISKY SANDALIA FE;;UN;;;;;1;;;162.000;;;;;147955;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2465;VEGETAL CAMEL SAND FEM;;UN;;;;;1;;;172.000;;;;;147957;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2466;BLUSA HAPPY HOUR DECOTE C PENDENTE;;UN;;;;;1;;;199.900;;;;;300794;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2467;BLUSA BASIC GOLD;;UN;;;;;1;;;97.000;;;;;300807;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2468;SAIA HAPPY HOUR MIDI FENDA COSTAS;;UN;;;;;1;;;132.000;;;;;300809;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2469;VESTIDO HAPPY HOUR DECOTE C PENDENT;;UN;;;;;1;;;284.000;;;;;300861;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2470;SAIA HAPPY HOUR JACQUARD;;UN;;;;;1;;;151.000;;;;;300891;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2471;VESTIDO C TERMOLANTE NAS LATERAIS;;UN;;;;;1;;;339.000;;;;;300971;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2472;SAIA PREMIUM TULE BORDADO;;UN;;;;;1;;;170.000;;;;;300990;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2473;SHORTS MEDIUM HOT PANTS DELAVE;;UN;;;;;1;;;169.000;;;;;400471;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2474;CALCA BASIC SKINNY AMACIADA;;UN;;;;;1;;;179.000;;;;;400473;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2475;CALCA BASIC SUPER SKINNY UP CIGARRE;;UN;;;;;1;;;179.000;;;;;400523;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2476;CALCA UP SUPER SKINNY PALA EM V;;UN;;;;;1;;;199.900;;;;;400532;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2477;REGATA MASCULINA;;UN;;;;;1;;;21.000;;;;;7360;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2478;CAMISETA MASCULINA;;UN;;;;;1;;;24.000;;;;;7361;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2479;CAMISETA MASCULINA;;UN;;;;;1;;;25.000;;;;;7362;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2480;BODY UNISSEX;;UN;;;;;1;;;19.000;;;;;7445;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2481;BODY UNISSEX;;UN;;;;;1;;;17.000;;;;;7446;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2482;BABY LOOK FEMININA;;UN;;;;;1;;;21.000;;;;;7450;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2483;CONJ. BATA E CICLISTA FEM.;;UN;;;;;1;;;33.000;;;;;12367;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2484;CONJ. BAB LOOK E SHORTS FEM.;;UN;;;;;1;;;55.000;;;;;12376;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2485;BODY FEMININO;;UN;;;;;1;;;19.000;;;;;12380;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2486;VESTIDO;;UN;;;;;1;;;27.000;;;;;13466;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2487;CONJ. REGATA E SAIA SHORTS FEM.;;UN;;;;;1;;;48.000;;;;;13475;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2488;CONJ. REGATA E SAIA SHORTS FEM.;;UN;;;;;1;;;52.000;;;;;13478;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2489;CONJ. BLUSA E LEGGING FEM.;;UN;;;;;1;;;51.000;;;;;13479;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2490;MACAQUINHO FEMININO;;UN;;;;;1;;;43.000;;;;;13480;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2491;VESTIDO;;UN;;;;;1;;;45.000;;;;;13481;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2492;CONJ. REGATA E BERMUDA MASC.;;UN;;;;;1;;;37.000;;;;;15222;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2493;CONJ. REGATA E BERMUDA MASC.;;UN;;;;;1;;;38.000;;;;;15223;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2494;CONJ. CANISETA E BERMUDA MASC.;;UN;;;;;1;;;40.000;;;;;15224;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2495;REGATA MASCULINA;;UN;;;;;1;;;24.000;;;;;15225;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
2496;POLO MASCULINA;;UN;;;;;1;;;38.000;;;;;15229;;;;;;;;;;;62121000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
